CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
14712,,Eugene,,Liu,,1828 Mt. Orange Place,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0185,11/22/1971,High School,Manual,M,S,0,1,0,0,49108,67,1
18323,,Jeremy,J,Clark,,8335 West Hook Road,,Edmonds,Washington,United States,98020,927-555-0118,5/23/1978,High School,Skilled Manual,M,S,1,2,0,0,44517,65,0
17372,,Sarah,,Long,,3487 Hill Dr.,,Langley,British Columbia,Canada,V3A 4R2,318-555-0180,2/26/1978,High School,Skilled Manual,F,M,0,2,0,0,44502,43,0
16537,,Arthur,,Dominguez,,Winter der Böck 2441,,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0115,10/13/1960,Partial College,Manual,M,S,0,0,1,1,19588,72,1
13663,,Melvin,R,Tang,,Rehstr 6446,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0195,8/6/1973,Partial High School,Manual,M,S,0,2,0,0,12813,55,0
18166,,Julian,A,Wood,,8646 Sherry Circle,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0115,7/24/1953,Graduate Degree,Management,M,M,1,2,5,5,187983,174,0
12841,,Yolanda,,Xie,,"74, rue de Terre Neuve",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0135,8/24/1965,Partial College,Clerical,F,S,1,1,2,2,49480,59,1
24782,,Nicole,R,Morris,,7040 Isabel Dr.,,Beverly Hills,California,United States,90210,755-555-0149,2/7/1972,Graduate Degree,Skilled Manual,F,M,1,0,0,1,83620,58,0
24559,,Adrienne,,Suarez,,"68, impasse Notre-Dame",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0124,6/5/1953,Partial College,Professional,F,M,1,2,2,4,92160,72,0
26196,,Gavin,,Griffin,,8005 Spring Water St.,,Imperial Beach,California,United States,91932,865-555-0130,5/21/1975,High School,Skilled Manual,M,S,1,2,0,0,51345,65,0
22855,,Summer,S,Sai,,2929 Marie Dr.,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0148,2/12/1973,Partial College,Management,F,M,0,3,5,5,146154,112,1
13103,,Brendan,,Raji,,4355 Via Vista,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0147,8/2/1963,Bachelors ,Professional,M,S,0,1,0,0,95471,70,1
14413,,Rachel,K,Patterson,,6187 Barquentine Court,,Chula Vista,California,United States,91910,220-555-0196,2/15/1951,Partial College,Professional,F,M,1,2,1,2,62722,52,0
20719,,Lawrence,,Alvarez,,Am Karlshof 2462,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0145,8/20/1972,High School,Manual,M,S,0,1,0,0,41350,63,0
23378,,Jackson,D,Phillips,,8015 San Onofre Court,,Haney,British Columbia,Canada,V2W 1W2,167-555-0118,3/4/1962,Partial College,Skilled Manual,M,M,1,1,0,1,86666,79,0
15152,,Meghan,J,Moreno,,8048 Shepberry Court,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0112,6/15/1971,Partial High School,Professional,F,M,1,4,5,5,130949,102,1
27523,,Kayla,E,Martin,,7207 Peabody Road,,Bellingham,Washington,United States,98225,998-555-0163,3/20/1974,High School,Professional,F,S,0,2,0,0,40267,41,0
16227,,Eric,,Lopez,,4471 Willcrest Circle,,Daly City,California,United States,94015,484-555-0182,6/18/1954,High School,Clerical,M,M,1,1,0,1,63055,72,0
23346,,Carly,L,Raji,,1933 Landover Lane,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0187,8/23/1959,Bachelors ,Management,F,S,1,3,1,1,97511,61,1
16038,,Roy,J,Sai,,8012 Dalis Dr.,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0182,7/9/1961,Bachelors ,Manual,M,M,1,0,0,1,46605,74,0
23604,,Troy,J,Kovar,,Carlsplatz 4630,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0123,5/25/1955,Partial College,Professional,M,S,0,4,4,4,162376,142,1
20880,,Isabella,,Washington,,1960 Fernando Court,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0146,4/21/1967,High School,Manual,F,S,1,1,3,3,27794,65,1
11338,,Frank,F,Navarro,,Buergermeister-ulrich-str 2987,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0139,8/10/1961,Graduate Degree,Clerical,M,M,1,0,0,1,58637,76,1
14299,,Jermaine,A,Chandra,,7741 Thunderbird Dr.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0192,6/11/1967,Bachelors ,Professional,M,M,0,1,2,2,125879,114,1
20711,,Ebony,I,Sanz,,4817 Crow St.,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0192,1/5/1974,Bachelors ,Skilled Manual,F,M,1,0,1,1,65620,58,0
14651,,Amber,,Green,,5951 Bourton Ct.,,W. Linn,Oregon,United States,97068,487-555-0151,5/14/1960,Partial College,Skilled Manual,F,M,1,1,0,1,83404,54,0
20806,,James,E,Lopez,,3387 El Campo Ct.,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0154,2/26/1955,Partial College,Manual,M,M,1,0,0,2,11130,58,0
11153,,Angela,R,James,,8877 Weatherly Drive,,Renton,Washington,United States,98055,847-555-0111,6/23/1976,High School,Skilled Manual,F,M,1,2,0,0,37229,42,0
18569,,Emma,E,Bryant,,7909 Yorba Linda,,Salem,Oregon,United States,97301,329-555-0133,4/5/1966,Graduate Degree,Professional,F,M,1,0,0,0,89039,56,0
13521,,Sandra,N,Lu,,4946 Abbey Court,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0150,1/25/1978,Partial College,Manual,F,S,1,1,0,0,35407,45,0
16272,,Raul,D,Deng,,3751 Anchor Dr.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0118,8/7/1965,High School,Manual,M,S,1,1,2,2,17421,80,1
21107,,Kaitlin,,Rodriguez,,Dunckerstr 7835,,Berlin,Saarland,Germany,14197,1 (11) 500 555-0132,9/26/1962,Bachelors ,Skilled Manual,F,M,1,1,0,1,45518,52,0
14696,,Shawn,J,Anand,,Alderstr 8429,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0156,5/10/1972,Partial High School,Manual,M,S,0,2,0,0,23754,58,1
23576,,Ann,A,Sara,,4430 Ana Cortez,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0157,7/7/1944,High School,Skilled Manual,F,M,1,2,0,5,39826,48,0
13592,,Gabriella,J,Collins,,"5bis, boulevard du Montparnasse",,Chatou,Yveline,France,78400,1 (11) 500 555-0183,6/7/1952,Partial High School,Skilled Manual,F,M,1,2,2,5,66672,70,1
18718,,Susan,,Liu,,7848 Silver Cypress Ct.,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0164,6/10/1965,Bachelors ,Professional,F,S,0,1,0,0,79095,52,0
15734,,Alicia,,Lal,,2419 Martindale Dr.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0161,7/11/1970,Partial High School,Professional,F,M,1,4,5,5,96666,99,1
13001,,Clarence,M,Zhang,,3093 Roland Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0167,9/6/1969,Graduate Degree,Management,M,S,1,1,0,1,186552,88,0
18138,,Walter,C,Alonso,,"3, rue Lamarck",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0194,2/9/1955,High School,Professional,M,M,1,4,3,3,130620,135,0
22440,,Robyn,,Sanz,,"76, avenue de Villiers",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0123,5/20/1969,Bachelors ,Clerical,F,S,0,0,0,0,45444,45,0
14926,,Juan,R,Rogers,,"33, rue Henri Gagnon",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0181,3/21/1968,Bachelors ,Clerical,M,M,1,0,0,1,67374,75,0
23416,,Kristin,,Shan,,857 San Simeon Drive,,Melton,Victoria,Australia,3337,1 (11) 500 555-0114,4/24/1968,Bachelors ,Professional,F,M,1,1,2,2,76538,66,0
26771,,Eric,L,Shan,,4192 East 39th Street,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0112,6/2/1960,Partial College,Skilled Manual,M,M,1,3,4,5,79220,129,0
12190,,Justin,,Gonzales,,9163 Hilltop Road,,San Gabriel,California,United States,91776,801-555-0176,12/17/1960,Graduate Degree,Management,M,S,0,2,1,1,159088,99,1
24551,,Molly,,Malhotra,,"11, avenue du Président-Kennedy",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0161,9/19/1945,Partial High School,Skilled Manual,F,M,1,3,1,3,73238,61,0
13360,,Jada,,Cook,,55 St. George Dr.,,Concord,California,United States,94519,735-555-0182,1/3/1946,Bachelors ,Management,F,M,1,3,0,5,80730,52,0
29015,,Trinity,Y,Murphy,,2745 Mt. Dias Blvd.,,Issaquah,Washington,United States,98027,737-555-0136,2/3/1950,Partial College,Professional,F,M,1,2,1,2,75318,57,0
24649,,Aaron,L,Washington,,4848 Lighthouse Way,,Metchosin,British Columbia,Canada,V9,695-555-0117,2/11/1947,High School,Professional,M,M,0,2,0,4,53243,64,0
19013,,Amanda,G,Phillips,,9873 Willow Avenue,,Woodland Hills,California,United States,91364,242-555-0111,11/8/1950,Bachelors ,Management,F,S,1,2,1,3,90756,57,1
21484,,Abigail,E,Coleman,,3597 Pine St.,,Sedro Woolley,Washington,United States,98284,971-555-0173,4/26/1949,Partial College,Professional,F,M,1,2,1,2,80569,60,0
22917,,Maurice,,She,,7185 West Cliff Place,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0196,4/11/1966,Graduate Degree,Management,M,S,1,3,5,5,135374,151,1
17702,,Jack,H,King,,5234 Shirley Dr.,,York,England,United Kingdom,YO15,1 (11) 500 555-0148,11/5/1968,Graduate Degree,Manual,M,M,1,0,0,1,50456,76,0
15408,,Olivia,,Thompson,,7982 D Kiska Ct.,,Glendale,California,United States,91203,306-555-0142,10/26/1953,Graduate Degree,Management,F,S,1,2,0,3,106922,53,0
17023,,Jeremiah,B,Harris,,7400 Robinson Street,,Victoria,British Columbia,Canada,V8V,711-555-0113,7/16/1960,Partial College,Skilled Manual,M,M,1,1,0,1,82588,78,0
20622,,Jerome,L,Suarez,,5585 Antone Court,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0193,7/3/1972,Partial High School,Professional,M,M,1,4,5,5,165475,165,1
13971,,Bianca,,Zhao,,4348 Lilac Circle,#6,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0184,6/7/1968,Bachelors ,Professional,F,S,1,1,0,0,88733,48,1
14921,,Sara,C,Watson,,8679 Balboa Court,,San Gabriel,California,United States,91776,514-555-0192,9/24/1959,Graduate Degree,Skilled Manual,F,S,0,0,0,4,90923,51,1
22074,,Richard,,Washington,,3069 Serpentine,,W. Linn,Oregon,United States,97068,696-555-0112,8/15/1962,Partial College,Professional,M,S,1,4,2,2,122295,108,1
23704,,Christopher,J,Moore,,3792 Esperanza Drive,,Lakewood,California,United States,90712,965-555-0154,1/16/1946,High School,Professional,M,S,1,4,0,5,56774,64,1
20409,,Sophia,,Young,,3788 Canyon Creek Drive,,Spokane,Washington,United States,99202,146-555-0195,11/17/1977,Partial College,Skilled Manual,F,S,1,2,0,0,51408,42,1
16183,,Tanya,,Carlson,,9435 Vine Hill Way,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0136,11/4/1964,Bachelors ,Professional,F,S,1,2,3,3,72178,71,1
26906,,Darrell,C,Rai,,4771 Kenston Dr,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0171,8/11/1956,Partial College,Manual,M,M,1,0,0,2,24997,64,0
16013,,Xavier,A,Williams,,3390 Candle Drive,,Beaverton,Oregon,United States,97005,846-555-0131,7/21/1968,Partial College,Skilled Manual,M,S,0,3,4,4,115135,127,1
23820,,Isabelle,,Diaz,,6179 Norris Court,# 9,Beaverton,Oregon,United States,97005,597-555-0171,8/3/1973,Graduate Degree,Skilled Manual,F,M,1,0,0,0,53397,48,0
23924,,Amber,L,Wright,,5277 Birch Bark Dr.,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0116,12/13/1966,Bachelors ,Professional,F,S,0,0,0,0,52717,47,0
19426,,Brian,,Stewart,,"10, rue Lauriston",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0178,6/14/1970,Bachelors ,Clerical,M,S,1,0,0,0,59611,72,0
20217,,Valerie,,Wang,,1867 Sahara Drive,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0148,3/14/1967,Bachelors ,Professional,F,M,0,3,5,5,80331,98,1
18427,,Justin,,Diaz,,6386 Holiday Hill Dr,,Lebanon,Oregon,United States,97355,592-555-0152,4/23/1953,Graduate Degree,Management,M,M,1,2,0,3,123652,80,0
26364,,Gabriella,,Hill,,2691 Balhan Dr.,,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0112,2/18/1928,High School,Manual,F,S,0,2,0,4,11803,26,0
21783,,Kate,,Goel,,8756 Nottingham Pl.,,Burien,Washington,United States,98168,441-555-0194,10/19/1948,High School,Professional,F,S,1,2,1,2,41510,49,1
20902,,Shane,M,Subram,,5682 Leslie Avenue,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0131,12/6/1965,Bachelors ,Skilled Manual,M,M,1,2,1,1,60826,86,0
19469,,Valerie,J,Cai,,"20, boulevard d´Albi",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0167,2/14/1963,Partial High School,Manual,F,S,1,2,2,3,22415,51,1
19954,,Jose,,Carlson,,9782 Joan Ave.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0150,8/3/1974,Bachelors ,Professional,M,M,1,3,0,0,109427,80,0
15352,,Raymond,,Martinez,,Westheimer Straße 7606,,Poing,Saarland,Germany,66041,1 (11) 500 555-0118,7/20/1958,Bachelors ,Management,M,S,0,4,3,3,164004,120,1
15070,,Alfredo,N,Navarro,,"1103, rue Lamarck",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0131,4/9/1969,High School,Manual,M,S,1,0,2,2,15712,75,1
14369,,Devin,J,Sanchez,,7747 Relis Valley Road,,Oregon City,Oregon,United States,97045,650-555-0181,8/20/1971,Graduate Degree,Skilled Manual,M,M,1,0,0,1,103577,83,0
16520,,Misty,,Raji,,3511 B Eagle Peak Rd.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0195,10/23/1976,High School,Manual,F,M,1,0,1,1,15242,43,1
17990,,Kristina,,Patel,,8299 Leed Court West,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0147,6/21/1965,High School,Manual,F,S,1,1,2,2,23482,55,1
18284,,Carl,,Deng,,7523 Cordoba Way,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0150,7/26/1966,Bachelors ,Professional,M,S,0,1,0,0,133842,75,1
13917,,Samuel,W,Allen,,3221 Mt. Washington Way,,Novato,California,United States,94947,636-555-0112,2/17/1964,Bachelors ,Skilled Manual,M,S,0,2,4,4,60875,118,1
19690,,Robert,C,White,,3269 Fourth St.,,Santa Monica,California,United States,90401,238-555-0112,5/22/1934,Graduate Degree,Management,M,S,0,3,0,0,180104,73,0
14816,,Katherine,,Lewis,,72 Juliet Court,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0116,10/24/1965,Bachelors ,Skilled Manual,F,M,1,0,0,1,47773,48,0
23485,,Isabella,,Lee,,1015 Lynwood Drive,,Metchosin,British Columbia,Canada,V9,522-555-0110,2/9/1962,Partial College,Professional,F,M,1,2,4,5,93813,93,1
12413,,James,L,Gonzales,,5719 A St.,,Olympia,Washington,United States,98501,988-555-0116,3/7/1966,Graduate Degree,Skilled Manual,M,S,0,0,0,0,109280,80,1
18581,,Melinda,,Dominguez,,7776 Partridge Dr.,,Clackamas,Oregon,United States,97015-6403,344-555-0119,6/8/1969,Graduate Degree,Professional,F,S,1,0,0,5,97730,51,0
19827,,Justin,P,Smith,,623 Davis Ave.,,Metchosin,British Columbia,Canada,V9,617-555-0179,3/11/1964,Bachelors ,Management,M,M,1,0,3,4,120625,135,1
13668,,Stanley,Z,Martinez,,1288 Vista Del Rio,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0191,10/7/1963,Bachelors ,Professional,M,M,1,2,5,5,96660,156,1
19996,,Grant,E,She,,5234 Martindale,,Burien,Washington,United States,98168,588-555-0164,5/13/1968,Bachelors ,Skilled Manual,M,S,0,1,2,2,99186,103,1
28064,,Tamara,,Nath,,4555 Hackney Lane,,Beaverton,Oregon,United States,97005,961-555-0131,9/13/1966,Graduate Degree,Professional,F,S,1,0,0,5,86841,51,0
28469,,Morgan,M,Green,,5860 Rock Creek Pl.,,York,England,United Kingdom,YO15,1 (11) 500 555-0163,4/4/1955,Partial College,Manual,F,M,1,0,0,2,21635,39,0
26049,,Christopher,R,White,,5165 Oakmead,,Cliffside,British Columbia,Canada,V8Y 1L1,743-555-0158,6/7/1956,High School,Professional,M,M,0,2,0,2,84047,82,0
15490,,Kaitlyn,R,Rivera,,9748 Sutherland Dr,,Port Hammond,British Columbia,Canada,V6B 3P7,197-555-0170,2/3/1968,Bachelors ,Skilled Manual,F,S,0,0,2,2,75185,66,1
13683,,Sheila,C,Torres,,Postfach 55 99 99,,Kiel,Saarland,Germany,24044,1 (11) 500 555-0169,12/3/1973,High School,Manual,F,S,0,1,0,0,39608,38,1
21285,,Mackenzie,,Rivera,,5302 Argonne Drive,,Corvallis,Oregon,United States,97330,514-555-0118,10/15/1963,Partial College,Professional,F,M,0,1,0,0,97799,54,0
17005,,Priscilla,R,Anand,,8623 Merry Circle,,Chula Vista,California,United States,91910,861-555-0153,1/19/1963,Bachelors ,Professional,F,S,1,2,2,4,96418,66,1
19812,,Sydney,K,Morgan,,3538 Esperanza Drive,,Coronado,California,United States,92118,187-555-0175,8/17/1957,Partial College,Professional,F,S,1,0,1,2,83602,53,1
22926,,Keith,N,Yuan,,6441 Mcelroy Court,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0137,2/8/1963,Bachelors ,Professional,M,S,1,2,2,3,110719,105,1
11109,,Ruben,D,Kapoor,,1984 Glendale Circle,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0132,11/5/1963,Bachelors ,Professional,M,S,0,2,0,0,106891,79,1
17806,,Omar,E,Kumar,,Hansaallee 59,,Darmstadt,Hessen,Germany,64283,1 (11) 500 555-0125,4/14/1964,High School,Manual,M,M,0,2,2,2,18610,85,1
19150,,Maria,C,Bailey,,8381 Lake Place,,N. Vancouver,British Columbia,Canada,V7L 4J4,202-555-0115,2/21/1964,Bachelors ,Skilled Manual,F,M,1,2,4,4,65238,84,1
23473,,Jesse,C,James,,606 Chelsea Way,,W. Linn,Oregon,United States,97068,312-555-0147,9/14/1956,Partial College,Professional,M,M,1,1,2,3,87126,99,0
18219,,Felicia,J,Gomez,,9790 Berrellesa St.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0151,11/6/1970,Partial High School,Professional,F,M,1,4,5,5,126821,104,1
13363,,Sydney,K,Allen,,7421 Palisade Court,,Woodburn,Oregon,United States,97071,573-555-0126,6/16/1946,Bachelors ,Management,F,M,1,1,1,3,83540,62,0
15972,,Caitlin,,Bailey,,4632 Pleasant Hill Rd,,Burbank,California,United States,91502,836-555-0185,10/2/1935,Graduate Degree,Management,F,M,1,2,0,4,86375,46,0
23691,,Karen,F,Hu,,6360 Sand Pointe Lane,,Bellingham,Washington,United States,98225,415-555-0114,6/11/1945,Partial High School,Clerical,F,S,1,3,0,5,25640,36,0
19756,,Nicolas,J,Yuan,,3168 Limewood Pl.,,Chula Vista,California,United States,91910,891-555-0117,8/3/1977,Partial College,Skilled Manual,M,S,1,2,0,0,91062,68,0
19790,,Amy,,Wu,,6946 Ridge Circle,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0127,10/26/1956,High School,Skilled Manual,F,S,0,2,0,2,114221,50,1
24708,,Corey,A,Chander,,"1931, boulevard Beau Marchais",,Chatou,Yveline,France,78400,1 (11) 500 555-0151,7/27/1972,High School,Manual,M,S,0,1,0,0,43537,64,0
26008,,Jennifer,,Gonzales,,9494 Buena Vista,,Downey,California,United States,90241,101-555-0135,6/23/1959,Graduate Degree,Professional,F,M,1,3,5,5,95186,98,0
13744,,Alvin,C,Andersen,,2583 Cypress Ave.,,Bremerton,Washington,United States,98312,983-555-0121,10/12/1957,Partial College,Clerical,M,M,1,1,0,1,44510,72,0
11309,,Victoria,,Lewis,,4426 Tanager Road,,Beaverton,Oregon,United States,97005,586-555-0191,6/12/1954,High School,Professional,F,S,1,2,0,2,72518,46,0
20901,,Chad,,Xu,,"59, rue des Berges",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0189,10/2/1965,High School,Manual,M,S,1,1,2,2,28199,83,0
12581,,Kristina,A,Fernandez,,2595 Worth Ct.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0178,3/11/1978,Partial College,Manual,F,S,0,1,0,0,14588,37,1
25491,,Krystal,,Xu,,"11, avenue du Président-Kennedy",,Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0150,1/5/1964,Partial College,Clerical,F,S,1,2,2,2,41049,56,0
19062,,Erica,M,Zhou,,Attaché de Presse,,Paris,Seine (Paris),France,75016,1 (11) 500 555-0177,9/25/1952,Partial College,Professional,F,M,1,2,1,4,108407,62,0
21056,,Walter,,Munoz,,3919 Fern Leaf Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0114,11/7/1968,Graduate Degree,Clerical,M,M,1,0,0,0,68202,78,0
17390,,Blake,,Lewis,,3127 El Camino Drive,,Milwaukie,Oregon,United States,97222,177-555-0182,10/8/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,1,103142,81,0
22301,,Abigail,,Rodriguez,,7633 Stonehedge Dr.,,Lakewood,California,United States,90712,771-555-0162,9/13/1963,Graduate Degree,Professional,F,M,1,0,2,3,90951,71,1
27228,,Amanda,,Young,,2726 Rising Dawn Way,,Issaquah,Washington,United States,98027,841-555-0164,3/20/1958,Partial College,Clerical,F,M,1,1,0,1,47724,47,0
23425,,Rachael,,Lopez,,250 Montgomery Ave.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0153,10/10/1966,Graduate Degree,Management,F,M,0,3,5,5,123994,104,1
13005,,Desiree,,Alvarez,,3818 Landana Drive,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0147,8/15/1966,Graduate Degree,Management,F,M,0,3,5,5,114540,106,1
15234,,Kathleen,C,Moreno,,4201 Logan Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,7/25/1958,Bachelors ,Management,F,S,1,1,0,4,115729,54,1
21761,,Makayla,,Sanders,,9383 Ten Penny Lane,,Torrance,California,United States,90505,868-555-0191,8/16/1944,Bachelors ,Management,F,S,1,2,0,4,76670,42,1
14185,,Frank,,Vazquez,,"5, avenue de la Gare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0124,11/19/1952,Partial College,Professional,M,S,1,2,1,4,120305,90,1
24331,,Carson,,Powell,,2914 St. George Dr.,,Imperial Beach,California,United States,91932,298-555-0123,8/9/1968,Bachelors ,Professional,M,S,0,1,0,0,104254,73,0
11948,,Tasha,E,Xu,,2013 Filling Ave.,#3,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0194,4/10/1951,High School,Skilled Manual,F,M,1,2,0,3,47977,47,0
13388,,Marshall,M,Shen,,1530 Dallis Drive,,Burlingame,California,United States,94010,170-555-0132,6/13/1950,Partial College,Professional,M,S,1,1,1,2,78807,81,0
25902,,Cameron,,Li,,1176 Oil Road,,Redmond,Washington,United States,98052,717-555-0118,7/6/1952,Partial High School,Skilled Manual,M,M,1,2,1,2,83531,91,0
12639,,Ruben,,Lopez,,"1, cours Mirabeau",,Roncq,Nord,France,59223,1 (11) 500 555-0128,7/12/1953,Partial College,Professional,M,S,1,2,2,4,123844,104,1
19223,,Jacqueline,A,Cook,,8862 Dale Pl.,,Port Hammond,British Columbia,Canada,V6B 3P7,339-555-0199,12/22/1957,High School,Skilled Manual,F,M,1,2,0,2,46255,48,0
18797,,Evan,L,Murphy,,249 Alexander Pl.,,Redmond,Washington,United States,98052,794-555-0159,3/24/1978,Partial College,Skilled Manual,M,S,0,1,0,0,60556,68,0
13771,,Victor,L,Moreno,,Parkstr 42,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0134,12/24/1968,Graduate Degree,Clerical,M,S,1,0,0,0,70667,71,0
25665,,Theresa,,Romero,,"8787, avenue de l´ Union Centrale",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0155,10/5/1977,High School,Manual,F,S,0,1,0,0,12281,40,0
13674,,Drew,L,Shen,,"401, rue de Cambrai",,Paris,Seine (Paris),France,75012,1 (11) 500 555-0169,1/13/1980,Partial High School,Manual,M,S,1,2,0,0,14572,54,0
27543,,Katherine,P,Griffin,,8374 Vista Del Diablo,,Oakland,California,United States,94611,816-555-0118,2/23/1962,Bachelors ,Professional,F,M,1,1,0,1,73722,53,0
14235,,Larry,T,Alvarez,,5679 Atrice Lane,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0157,5/21/1970,Partial High School,Professional,M,M,0,4,5,5,129751,162,1
24702,,Kari,D,Ramos,,4055 Hitchcock,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0168,6/27/1973,Graduate Degree,Skilled Manual,F,S,0,0,0,0,59451,47,0
